ID,标题,内容,原始链接,量科链接,来源域名,原始日期,量科日期,标签
212,科学家将单个原子“钉”在光子谐振器旁，成功解决中性原子与集成光子学相结合难题,Quantum Source与魏茨曼科学研究所的研究人员近日成功将单个铷原子捕获在距离氮化硅光子谐振器表面仅150至200纳米的范围内，实现了原子与芯片上光场的强耦合。该实验解决了中性原子与集成光子学结合的关键难题：在平面芯片谐振器表面稳定捕获原子，同时避免其被表面吸附。该团队采用“单次加载”方法，通过光场减速接近的原子，并在一次散射事件后完成捕获，在最优条件下加载脉冲的捕获概率可达约30%。捕获的原子会向谐振器发射光子，并表现出可测量的原子-光子耦合。这一成果为未来芯片集成量子光子系统提供了潜在的基础构建模块。,https://thequantuminsider.com/2026/05/27/researchers-trap-a-single-atom-on-a-photonic-chip-opening-a-route-to-integrated-quantum-optics/,http://www.qtc.com.cn/flash/178002270033334.html,thequantuminsider.com,2026-05-27,2026-05-29,"[""光量子"", ""中性原子"", ""产品动态"", ""半导体"", ""科技前沿"", ""产品动态"", ""科技前沿"", ""科技前沿""]"
211,曼彻斯特大学衍生公司Imperagen完成500万英镑种子轮融资,从曼彻斯特大学衍生出的Imperagen公司近日完成500万英镑种子轮融资，由PXN Ventures领投，IQ Capital和Northern Gritstone跟投，使该公司累计融资额已达850万英镑。Imperagen致力于将量子物理、人工智能建模与自动化技术相结合，以构建酶工程加速平台。该技术旨在摆脱传统试错法，利用量子建模提升预测精度，已在商业项目中实现酶生产力经多轮优化后提升超500倍。该公司表示，本轮资金将用于在未来18个月内扩建研发平台、扩大实验室规模、扩充AI团队，并推动在制药、生命科学、个人护理和工业生物技术等领域的商业化拓展。,https://thequantuminsider.com/2026/05/27/manchester-spinout-imperagen-raises-5m-in-seed-funding-to-deploy-quantum-physics-ai-modelling-and-automated-labs-for-enzyme-engineering/,http://www.qtc.com.cn/flash/178002366033335.html,thequantuminsider.com,2026-05-27,2026-05-29,"[""AI/ML"", ""融资商业"", ""产品动态"", ""产品动态"", ""资本运作""]"
210,甲骨文与Classiq合作完成由AI驱动的量子代码生成与大规模仿真验证,甲骨文公司与量子软件工程平台开发商Classiq近日合作完成了一项高性能计算概念验证，成功将自然语言人工智能生成与大规模经典仿真集群相结合。该端到端软件工作流展示了AI代理如何根据抽象的用户提示，综合生成企业级量子代码，并自动编译成可执行电路。为验证程序的规模化运行能力，该团队将计算任务路由至甲骨文云基础设施上的NVIDIA DGX A100超级计算节点，成功执行了一项超出标准本地开发环境极限的36量子比特仿真任务。,https://quantumcomputingreport.com/oracle-and-classiq-integrate-quantum-ai-agents-with-oci-for-36-qubit-portfolio-optimization-hpc-simulation/,http://www.qtc.com.cn/flash/178002468033336.html,quantumcomputingreport.com,2026-05-27,2026-05-29,"[""量子计算"", ""AI/ML"", ""产品动态"", ""企业资讯"", ""政策标准"", ""产品动态"", ""企业资讯"", ""企业资讯""]"
209,德国政府发布新版量子路线图：从研发转向产业规模化,德国联邦教育与研究部（BMFTR）近日正式发布了新版《量子技术路线图》，标志着德国量子政策正从研发向产业规模化发展向的关键转变。该国家量子路线图的核心支柱包括：在工业用例中实现可验证的量子优势以推动商业应用，构建关键子组件的弹性欧洲供应链确保可完全自主，培养具备市场技能的工程师队伍，以及利用“高科技空间”消除生态系统碎片化实现敏捷执行。这一框架将为德国量子技术的产业化落地提供系统性指导。,https://qbn.world/german-government-unveils-quantum-technologies-roadmap-for-its-hightech-agenda/,http://www.qtc.com.cn/flash/178002570033337.html,qbn.world,2026-05-26,2026-05-29,"[""产品动态"", ""政策标准"", ""科技前沿"", ""宏观态势"", ""产品动态"", ""科技前沿"", ""宏观态势"", ""宏观态势""]"
208,巴西推进Quandanga量子通信网络项目，将建首个永久性实验基础设施,巴西国家电信局（Anatel）与军事工程学院（IME）近日举行了一次会晤，以讨论推进Quandanga量子通信网络项目的开发。该项目旨在打造巴西首个永久性实验基础设施，用于研究、测试和演示基于量子及后量子密码技术的安全通信方案。这一合作标志着巴西在量子通信领域迈出关键一步，未来将为该国在量子安全通信的技术验证与标准化方面提供长期实验平台。,https://www.telecompaper.com/news/brazil-plans-development-of-quantum-communication-network--1572267,http://www.qtc.com.cn/flash/178002666033338.html,www.telecompaper.com,2026-05-27,2026-05-29,"[""量子通信"", ""后量子密码"", ""产品动态"", ""企业资讯"", ""政策标准"", ""科技前沿"", ""产品动态"", ""企业资讯"", ""科技前沿"", ""科技前沿""]"
207,Quantinuum提交IPO申请，估值127亿美元，计划募资10.5亿美元,量子计算公司Quantinuum近日已向美国证券交易委员会提交IPO申请，计划募资最高10.5亿美元，估值约127亿美元。这家由霍尼韦尔支持的公司若成功上市，将成为全球首家通过传统IPO登陆公开市场的量子计算企业，也是该类公司中规模最大的上市交易。据文件披露，Quantinuum 2025年营收3090万美元，订单金额为7930万美元，净亏损1.926亿美元，显示其仍在大量投入量子计算研发。该公司专注于基于离子阱技术的量子计算硬件及软件开发。IPO完成后，霍尼韦尔预计将持有约49.1%的投票权，而剑桥量子持有约32.5%的股份，合计持股约82%。,https://thequantuminsider.com/2026/05/26/honeywell-backed-quantinuum-files-for-landmark-quantum-ipo/,http://www.qtc.com.cn/flash/178001760033329.html,thequantuminsider.com,2026-05-26,2026-05-29,"[""量子计算"", ""离子阱"", ""融资商业"", ""宏观态势"", ""宏观态势"", ""资本运作""]"
206,中性原子量子计算公司Pasqal拟借壳上市，已提交业务合并注册声明,"2026年5月26日——中性原子量子计算领域的全球领导者 Pasqal Holding SAS（简称“Pasqal”）与特殊目的收购公司 Bleichroeder Acquisition Corp. II（简称“Bleichroeder”）今日联合宣布，已向美国证券交易委员会（SEC）公开提交了 Form F-4 联合注册声明（以下简称“注册声明”），其中包含一份初步的代理声明/招股说明书。此举与双方于2026年3月4日宣布的拟议业务合并相关。该文件的提交标志着 Pasqal 发展历程中的一个关键里程碑。作为全球范围内拥有最多高量子比特数量子计算机安装量的纯业量子计算公司之一，Pasqal 已做好充分准备，加速开发高性能硬件和云端就绪软件解决方案。这些能力旨在应对优化、模拟和人工智能领域中复杂的现实世界挑战，巩固了 Pasqal 在推动实用化量子计算应用方面发挥领导作用的潜力。
该注册声明（包括代理声明/招股说明书）包含了关于 Bleichroeder 及其证券、Pasqal 的财务状况、技术和增长战略，以及拟议业务合并的关键条款和条件等关键信息。该注册声明尚未获得 SEC 宣布生效，",https://www.globenewswire.com/news-release/2026/05/26/3301476/0/en/pasqal-and-bleichroeder-acquisition-corp-ii-announce-filing-of-registration-statement-on-form-f-4-in-connection-with-proposed-business-combination.html,http://www.qtc.com.cn/article/177993858233293.html,www.globenewswire.com,2026-05-26,2026-05-28,"[""量子计算"", ""量子纠错"", ""中性原子"", ""AI/ML"", ""融资商业"", ""产品动态"", ""企业资讯"", ""政策标准"", ""半导体"", ""科技前沿"", ""宏观态势"", ""产品动态"", ""企业资讯"", ""科技前沿"", ""宏观态势"", ""产品动态""]"
204,Pasqal已与特殊目的收购公司联合向美国证券交易委员会提交F-4表格注册声明,法国中性原子量子计算公司Pasqal已与美国特殊目的收购公司（SPAC）Bleichroeder Acquisition Corp. II联合向美国证券交易委员会提交了F-4表格注册声明，其中包括一份初步的代理声明/招股说明书。此举是双方于2026年3月4日宣布的拟议业务合并进程中的关键里程碑。Pasqal目前是全球纯量子计算企业中拥有最多高量子比特数量子计算机安装量的公司之一，此次合并将有助于加速其高性能硬件与云就绪软件解决方案的开发。,http://www.qtc.com.cn/flash/177992736033316.html,http://www.qtc.com.cn/flash/177992736033316.html,,,2026-05-28,"[""量子计算"", ""中性原子"", ""融资商业"", ""产品动态""]"
203,Qubic与Quantum Machines签署合同，其低温放大器迎来首个客户,加拿大量子硬件开发商Qubic近日宣布，其已与量子计算混合控制系统开发商Quantum Machines签署一份合同，后者成为了其低噪声低温放大器产品的首个客户。根据协议，双方将合作探索把Qubic的低温放大器集成至量子计算技术栈中，以提升量子计算机性能。作为集成合作伙伴，Quantum Machines将率先获得该技术的早期访问权限，其内部团队也将对该放大器开展评估、基准测试，并与现有解决方案进行详细比较。,http://www.qtc.com.cn/flash/177992836033317.html,http://www.qtc.com.cn/flash/177992836033317.html,,,2026-05-28,"[""量子计算"", ""产品动态"", ""企业资讯"", ""产品动态"", ""企业资讯"", ""产品动态""]"
202,GlobalPlatform推出集成了后量子密码技术的开源硅芯片分发方案,GlobalPlatform近日发布了开源硅芯片分发方案Pavona。据了解，该方案能提供生产级、可认证的IP组件与参考顶层设计，它包含首个公开可用的嵌入式芯片后量子密码（PQC）软件栈，并提供两项已完成流片的参考设计：包括独立芯片信任根以及面向小芯片架构的集成式信任根。这些设计均基于台积电3nm（N3）工艺制造。Pavona旨在提供可组合框架，用于构建默认安全的芯片设计体系，并对齐FIPS 140-3及通用标准认证要求。,http://www.qtc.com.cn/flash/177993036033318.html,http://www.qtc.com.cn/flash/177993036033318.html,,,2026-05-28,"[""后量子密码"", ""产品动态"", ""政策标准"", ""半导体"", ""产品动态"", ""产品动态""]"
201,D-Wave获NORDTECH第二年项目资金支持，将推动超导量子比特材料制造升级,D-Wave日前宣布，它已获得美国东北区域国防技术中心（NORDTECH）资助的“利用可扩展制造工艺改进超导量子比特材料（SQFab）”项目的第二年资金支持。据悉，该项目属于四个相关项目之一。这四个项目在完成第一年关键指标并在量子计算关键组件的设计、制造与表征方面取得重要进展后，合计获得了超过2500万美元的第二年资金支持。D-Wave表示，其参与的SQFab项目旨在通过可扩展制造方法改进超导量子比特材料，以推动下一代微电子能力从科研阶段向制造阶段发展。,http://www.qtc.com.cn/flash/177993136033319.html,http://www.qtc.com.cn/flash/177993136033319.html,,,2026-05-28,"[""量子计算"", ""超导"", ""半导体"", ""产品动态""]"
